Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
438-75-2311,A,Yangon,Normal,Male,Sports and travel,,4,7.046,147.966,01/13/2019,17:44,Ewallet,140.92,4.7619,7.046,5.3
341-43-4032,A,Yangon,Member,Male,Food and beverages,44.32,8,17.728,372.288,01/11/2019,12:10,Credit card,354.56,4.7619,17.728,5.0
684-94-9052,C,Naypyitaw,Member,Male,Health and beauty,63.01,6,18.903,396.963,01/13/2019,18:24,Credit card,378.06,4.7619,18.903,9.6
336-68-4733,B,Mandalay,Normal,Male,Sports and travel,45.79,10,22.895,480.795,01/11/2019,20:37,Cash,457.9,4.7619,22.895,8.7
595-83-1249,B,Mandalay,Member,Male,Sports and travel,68.49,8,27.396,575.316,02/15/2019,14:48,Ewallet,547.92,4.7619,27.396,5.4
852-42-6457,A,Yangon,Member,Female,Home and lifestyle,33.83,6,10.149,213.129,03/18/2019,10:53,Credit card,202.98,4.7619,10.149,5.4
469-67-4605,A,Yangon,Member,Female,Food and beverages,38.56,9,17.352,364.392,01/14/2019,13:41,Credit card,347.04,4.7619,17.352,6.5
746-76-8171,A,Yangon,Member,Female,Food and beverages,97.39,5,24.3475,511.2975,01/21/2019,14:29,Credit card,486.95,4.7619,24.3475,5.0
989-34-8703,C,Naypyitaw,Normal,Female,Sports and travel,84.5,9,38.025,798.525,02/12/2019,11:32,Cash,760.5,4.7619,38.025,5.3
858-26-9706,C,Naypyitaw,Normal,Female,Sports and travel,58.61,10,29.305,615.405,03/03/2019,12:05,Credit card,586.1,4.7619,29.305,8.8
500-57-1950,B,Mandalay,Normal,Male,Electronic accessories,95.92,8,38.368,805.728,03/24/2019,15:32,Ewallet,767.36,4.7619,38.368,8.8
624-97-9527,B,Mandalay,Normal,Female,Health and beauty,24.68,7,8.638,181.398,01/18/2019,12:05,Credit card,172.76,4.7619,8.638,7.8
769-15-4893,B,Mandalay,Normal,Male,Health and beauty,34.79,8,13.916,292.236,02/15/2019,13:33,Cash,278.32,4.7619,13.916,6.3
909-58-5646,B,Mandalay,Member,Male,Food and beverages,41.23,4,8.246,173.166,01/12/2019,18:13,Cash,164.92,4.7619,8.246,5.8
417-80-8352,A,Yangon,Normal,Female,Home and lifestyle,34.57,2,3.457,72.597,03/12/2019,16:12,Ewallet,69.14,4.7619,3.457,5.1
948-99-3459,A,Yangon,Normal,Male,Home and lifestyle,65.98,6,19.794,415.674,01/09/2019,18:53,Ewallet,395.88,4.7619,19.794,8.2
295-96-1528,B,Mandalay,Normal,Male,Health and beauty,17.39,6,5.217,109.557,03/26/2019,12:06,Credit card,104.34,4.7619,5.217,9.5
894-28-7536,C,Naypyitaw,Member,Male,Sports and travel,14.65,2,1.465,30.765,03/13/2019,14:59,Ewallet,29.3,4.7619,1.465,8.7
115-58-6941,A,Yangon,Normal,Female,Home and lifestyle,79.97,10,39.985,839.685,03/25/2019,11:56,Cash,799.7,4.7619,39.985,5.8
368-11-8514,C,Naypyitaw,Normal,Male,Home and lifestyle,20.13,7,7.0455,147.9555,03/04/2019,16:21,Cash,140.91,4.7619,7.0455,9.6
790-90-2331,A,Yangon,Normal,Female,Electronic accessories,88.79,8,35.516,745.836,02/05/2019,18:22,Credit card,710.32,4.7619,35.516,4.3
437-83-3581,C,Naypyitaw,Member,Male,Home and lifestyle,66.6,7,23.31,489.51,02/13/2019,20:38,Credit card,466.2,4.7619,23.31,5.8
843-12-9401,B,Mandalay,Normal,Female,Home and lifestyle,95.73,1,4.7865,100.5165,03/29/2019,16:40,Credit card,95.73,4.7619,4.7865,9.7
127-45-8093,B,Mandalay,Member,Female,Sports and travel,27.93,1,1.3965,29.3265,01/22/2019,16:25,Cash,27.93,4.7619,1.3965,6.5
352-85-2719,B,Mandalay,Member,Male,Health and beauty,31.23,8,12.492,262.332,01/14/2019,13:15,Ewallet,249.84,4.7619,12.492,4.7
416-80-5463,A,Yangon,Normal,Female,Electronic accessories,32.03,7,11.2105,235.4205,01/24/2019,10:01,Cash,224.21,4.7619,11.2105,5.3
526-62-2004,B,Mandalay,Normal,Male,Electronic accessories,59.28,1,2.964,62.244,03/18/2019,10:32,Ewallet,59.28,4.7619,2.964,4.5
803-99-9698,C,Naypyitaw,Member,Male,Electronic accessories,99.49,7,34.8215,731.2515,03/17/2019,18:34,Cash,696.43,4.7619,34.8215,8.4
533-43-6702,B,Mandalay,Normal,Female,Food and beverages,76.83,3,11.5245,242.0145,03/26/2019,15:04,Cash,230.49,4.7619,11.5245,8.2
123-80-4690,C,Naypyitaw,Member,Female,Sports and travel,91.42,3,13.713,287.973,02/05/2019,19:10,Credit card,274.26,4.7619,13.713,6.7
509-68-1230,C,Naypyitaw,Member,Male,Food and beverages,60.82,8,24.328,510.888,01/23/2019,17:50,Ewallet,486.56,4.7619,24.328,5.5
452-48-5544,C,Naypyitaw,Normal,Male,Sports and travel,19.62,5,4.905,103.005,02/19/2019,17:03,Ewallet,98.1,4.7619,4.905,4.1
667-26-1017,C,Naypyitaw,Normal,Female,Fashion accessories,,5,6.1,128.1,01/03/2019,19:07,Cash,122.0,4.7619,6.1,6.5
754-66-3172,C,Naypyitaw,Normal,Female,Home and lifestyle,73.38,3,11.007,231.147,01/23/2019,16:19,Credit card,220.14,4.7619,11.007,6.3
106-39-7787,A,Yangon,Normal,Male,Food and beverages,65.16,6,19.548,410.508,03/27/2019,12:55,Ewallet,390.96,4.7619,19.548,6.2
234-80-3396,A,Yangon,Member,Female,Food and beverages,53.34,6,16.002,336.042,01/19/2019,10:31,Cash,320.04,4.7619,16.002,6.8
568-54-1592,A,Yangon,Normal,Female,Sports and travel,33.29,5,8.3225,174.7725,02/05/2019,14:27,Ewallet,166.45,4.7619,8.3225,5.2
280-90-6912,A,Yangon,Member,Female,Home and lifestyle,16.01,7,5.6035,117.6735,01/18/2019,10:15,Ewallet,112.07,4.7619,5.6035,8.8
494-23-6723,C,Naypyitaw,Normal,Male,Sports and travel,21.65,1,1.0825,22.7325,02/18/2019,10:07,Ewallet,21.65,4.7619,1.0825,8.8
709-24-9543,B,Mandalay,Normal,Female,Health and beauty,32.81,6,9.843,206.703,03/23/2019,12:49,Credit card,196.86,4.7619,9.843,4.0
851-75-1389,B,Mandalay,Normal,Female,Electronic accessories,59.14,6,17.742,372.582,01/11/2019,12:55,Credit card,354.84,4.7619,17.742,8.3
408-25-4035,B,Mandalay,Normal,Female,Home and lifestyle,80.1,4,16.02,336.42,03/29/2019,14:41,Credit card,320.4,4.7619,16.02,5.2
278-12-1441,B,Mandalay,Member,Male,Health and beauty,26.29,6,7.887,165.627,03/30/2019,11:03,Cash,157.74,4.7619,7.887,6.0
906-36-2004,A,Yangon,Normal,Male,Health and beauty,55.17,5,13.7925,289.6425,02/05/2019,18:20,Credit card,275.85,4.7619,13.7925,9.6
115-93-6199,A,Yangon,Member,Female,Fashion accessories,91.06,4,18.212,382.452,02/17/2019,17:44,Cash,364.24,4.7619,18.212,5.4
411-10-1392,C,Naypyitaw,Normal,Male,Health and beauty,86.83,4,17.366,364.686,01/03/2019,18:28,Ewallet,347.32,4.7619,17.366,8.1
533-89-5355,C,Naypyitaw,Member,Male,Electronic accessories,17.15,7,6.0025,126.0525,02/13/2019,18:29,Credit card,120.05,4.7619,6.0025,5.0
833-50-3720,B,Mandalay,Member,Male,Health and beauty,90.53,10,45.265,950.565,02/18/2019,15:10,Cash,905.3,4.7619,45.265,5.3
842-74-3978,B,Mandalay,Normal,Male,Sports and travel,94.44,5,23.61,495.81,01/15/2019,10:56,Cash,472.2,4.7619,23.61,8.1
545-72-8656,A,Yangon,Member,Male,Food and beverages,72.89,7,25.5115,535.7415,01/23/2019,20:54,Credit card,510.23,4.7619,25.5115,4.4
663-43-6246,C,Naypyitaw,Normal,Male,Electronic accessories,43.07,5,10.7675,226.1175,02/19/2019,15:35,Credit card,215.35,4.7619,10.7675,4.4
774-76-7210,C,Naypyitaw,Normal,Male,Fashion accessories,27.94,6,8.382,176.022,02/22/2019,14:02,Cash,167.64,4.7619,8.382,7.0
871-21-8199,C,Naypyitaw,Normal,Male,Fashion accessories,90.26,9,40.617,852.957,02/26/2019,11:35,Cash,812.34,4.7619,40.617,4.2
638-55-7771,A,Yangon,Normal,Male,Health and beauty,44.54,2,4.454,93.534,02/14/2019,18:55,Ewallet,89.08,4.7619,4.454,7.3
312-74-2558,B,Mandalay,Member,Female,Food and beverages,30.68,10,15.34,322.14,03/05/2019,14:53,Cash,306.8,4.7619,15.34,5.1
339-29-9097,B,Mandalay,Normal,Female,Home and lifestyle,32.42,9,14.589,306.369,03/24/2019,11:54,Ewallet,291.78,4.7619,14.589,5.1
809-74-2302,C,Naypyitaw,Member,Female,Sports and travel,76.15,3,11.4225,239.8725,03/27/2019,16:05,Credit card,228.45,4.7619,11.4225,5.1
321-52-3003,A,Yangon,Normal,Male,Food and beverages,91.87,7,32.1545,675.2445,02/23/2019,16:42,Cash,643.09,4.7619,32.1545,6.0
726-68-3268,C,Naypyitaw,Member,Male,Food and beverages,68.94,8,27.576,579.096,03/19/2019,13:42,Cash,551.52,4.7619,27.576,7.1
471-60-5427,A,Yangon,Member,Male,Home and lifestyle,18.83,9,8.4735,177.9435,02/08/2019,12:08,Ewallet,169.47,4.7619,8.4735,8.1
301-80-6137,C,Naypyitaw,Member,Male,Electronic accessories,10.4,2,1.04,21.84,02/03/2019,12:31,Cash,20.8,4.7619,1.04,5.3
310-28-2957,B,Mandalay,Member,Male,Fashion accessories,33.05,10,16.525,347.025,01/21/2019,12:49,Cash,330.5,4.7619,16.525,5.0
748-61-1960,C,Naypyitaw,Member,Female,Food and beverages,61.7,8,24.68,518.28,01/26/2019,12:07,Ewallet,493.6,4.7619,24.68,7.1
540-80-5175,C,Naypyitaw,Normal,Female,Food and beverages,90.47,5,22.6175,474.9675,02/19/2019,14:55,Credit card,452.35,4.7619,22.6175,8.2
777-15-1299,A,Yangon,Normal,Male,Home and lifestyle,40.42,4,8.084,169.764,01/24/2019,14:18,Ewallet,161.68,4.7619,8.084,8.3
138-44-1897,C,Naypyitaw,Member,Female,Fashion accessories,98.94,7,34.629,727.209,02/23/2019,10:07,Ewallet,692.58,4.7619,34.629,7.3
985-57-5981,C,Naypyitaw,Member,Female,Electronic accessories,41.69,3,6.2535,131.3235,01/06/2019,12:34,Cash,125.07,4.7619,6.2535,7.0
793-37-9308,B,Mandalay,Member,Female,Fashion accessories,50.42,5,12.605,264.705,02/14/2019,19:17,Cash,252.1,4.7619,12.605,8.2
572-94-1865,B,Mandalay,Normal,Female,Electronic accessories,78.5,10,39.25,824.25,01/19/2019,14:39,Credit card,785.0,4.7619,39.25,4.9
698-57-5383,B,Mandalay,Normal,Female,Home and lifestyle,74.11,8,29.644,622.524,01/03/2019,20:31,Ewallet,592.88,4.7619,29.644,4.6
314-13-3598,B,Mandalay,Normal,Female,Electronic accessories,59.45,4,11.89,249.69,01/07/2019,13:20,Ewallet,237.8,4.7619,11.89,8.9
286-18-3418,C,Naypyitaw,Normal,Male,Sports and travel,25.44,10,12.72,267.12,01/06/2019,14:35,Cash,254.4,4.7619,12.72,8.0
534-65-9347,B,Mandalay,Member,Male,Sports and travel,11.55,5,2.8875,60.6375,01/05/2019,13:16,Credit card,57.75,4.7619,2.8875,8.7
480-75-9574,B,Mandalay,Member,Female,Sports and travel,11.98,6,3.594,75.474,01/03/2019,11:14,Ewallet,71.88,4.7619,3.594,6.0
777-31-1768,C,Naypyitaw,Member,Male,Health and beauty,71.85,2,7.185,150.885,02/20/2019,17:21,Ewallet,143.7,4.7619,7.185,7.3
409-11-7783,B,Mandalay,Normal,Male,Food and beverages,29.75,3,4.4625,93.7125,02/14/2019,13:22,Cash,89.25,4.7619,4.4625,7.7
575-47-8421,B,Mandalay,Normal,Female,Food and beverages,37.64,6,11.292,237.132,03/09/2019,20:47,Cash,225.84,4.7619,11.292,9.2
205-74-4856,B,Mandalay,Normal,Male,Fashion accessories,29.46,3,4.419,92.799,02/07/2019,12:49,Ewallet,88.38,4.7619,4.419,5.5
700-46-4510,B,Mandalay,Normal,Male,Food and beverages,98.2,3,14.73,309.33,01/26/2019,13:59,Credit card,294.6,4.7619,14.73,9.9
242-89-5738,A,Yangon,Member,Male,Home and lifestyle,24.66,5,6.165,129.465,01/10/2019,16:31,Cash,123.3,4.7619,6.165,5.8
389-82-9211,B,Mandalay,Normal,Female,Electronic accessories,40.02,2,4.002,84.042,03/13/2019,17:50,Credit card,80.04,4.7619,4.002,7.3
507-51-5258,C,Naypyitaw,Member,Male,Electronic accessories,,4,4.596,96.516,01/01/2019,12:05,Credit card,91.92,4.7619,4.596,8.9
293-81-5824,C,Naypyitaw,Normal,Female,Fashion accessories,59.22,2,5.922,124.362,02/13/2019,15:23,Cash,118.44,4.7619,5.922,4.1
153-57-5975,A,Yangon,Member,Female,Fashion accessories,75.41,4,15.082,316.722,03/09/2019,20:28,Credit card,301.64,4.7619,15.082,4.7
260-68-1408,C,Naypyitaw,Member,Female,Health and beauty,20.73,2,2.073,43.533,02/22/2019,16:49,Cash,41.46,4.7619,2.073,9.2
832-50-7149,B,Mandalay,Member,Female,Fashion accessories,21.44,3,3.216,67.536,02/20/2019,12:51,Cash,64.32,4.7619,3.216,5.9
217-58-8922,A,Yangon,Normal,Male,Food and beverages,87.89,1,4.3945,92.2845,01/09/2019,15:48,Ewallet,87.89,4.7619,4.3945,4.6
103-37-6865,B,Mandalay,Member,Male,Electronic accessories,58.93,9,26.5185,556.8885,02/04/2019,18:59,Cash,530.37,4.7619,26.5185,8.9
119-31-7680,A,Yangon,Normal,Female,Health and beauty,49.79,7,17.4265,365.9565,03/08/2019,10:37,Credit card,348.53,4.7619,17.4265,5.8
343-54-5216,B,Mandalay,Normal,Female,Health and beauty,24.92,10,12.46,261.66,03/12/2019,10:12,Credit card,249.2,4.7619,12.46,6.2
548-30-6978,B,Mandalay,Normal,Female,Sports and travel,71.43,7,25.0005,525.0105,02/27/2019,18:33,Credit card,500.01,4.7619,25.0005,6.1
365-43-4358,B,Mandalay,Normal,Male,Electronic accessories,53.65,8,21.46,450.66,03/10/2019,15:58,Credit card,429.2,4.7619,21.46,8.5
117-63-6852,B,Mandalay,Member,Male,Health and beauty,85.9,10,42.95,901.95,02/24/2019,20:13,Credit card,859.0,4.7619,42.95,8.9
605-39-4191,A,Yangon,Normal,Female,Sports and travel,24.83,7,8.6905,182.5005,03/19/2019,13:19,Cash,173.81,4.7619,8.6905,8.9
905-81-3332,C,Naypyitaw,Normal,Male,Electronic accessories,88.81,9,39.9645,839.2545,03/28/2019,10:30,Credit card,799.29,4.7619,39.9645,6.7
466-76-8548,A,Yangon,Member,Male,Home and lifestyle,54.66,10,27.33,573.93,02/15/2019,16:17,Cash,546.6,4.7619,27.33,5.9
137-88-4688,C,Naypyitaw,Normal,Female,Home and lifestyle,51.7,10,25.85,542.85,01/15/2019,14:21,Credit card,517.0,4.7619,25.85,7.1
973-55-2635,B,Mandalay,Normal,Male,Electronic accessories,53.35,3,8.0025,168.0525,01/01/2019,12:13,Credit card,160.05,4.7619,8.0025,7.3
279-94-8616,C,Naypyitaw,Normal,Female,Fashion accessories,51.93,5,12.9825,272.6325,03/16/2019,13:00,Credit card,259.65,4.7619,12.9825,9.9
786-86-6083,B,Mandalay,Normal,Male,Fashion accessories,32.18,10,16.09,337.89,01/08/2019,14:47,Cash,321.8,4.7619,16.09,6.4
807-77-5361,A,Yangon,Normal,Female,Electronic accessories,86.06,8,34.424,722.904,03/19/2019,16:30,Cash,688.48,4.7619,34.424,10.0
122-59-3615,C,Naypyitaw,Member,Male,Health and beauty,71.15,3,10.6725,224.1225,02/25/2019,20:06,Ewallet,213.45,4.7619,10.6725,4.7
713-31-6664,C,Naypyitaw,Normal,Male,Home and lifestyle,23.46,3,3.519,73.899,01/20/2019,15:17,Ewallet,70.38,4.7619,3.519,6.7
690-77-3169,B,Mandalay,Member,Female,Fashion accessories,37.95,9,17.0775,358.6275,01/05/2019,14:05,Ewallet,341.55,4.7619,17.0775,7.0
256-20-9356,A,Yangon,Member,Female,Electronic accessories,90.57,7,31.6995,665.6895,02/09/2019,12:18,Cash,633.99,4.7619,31.6995,7.4
429-66-8906,B,Mandalay,Normal,Female,Health and beauty,93.38,4,18.676,392.196,03/01/2019,18:51,Cash,373.52,4.7619,18.676,7.6
558-36-5735,A,Yangon,Member,Male,Sports and travel,13.73,4,2.746,57.666,02/11/2019,13:17,Cash,54.92,4.7619,2.746,9.7
248-50-6928,C,Naypyitaw,Member,Male,Electronic accessories,60.41,2,6.041,126.861,01/23/2019,17:42,Credit card,120.82,4.7619,6.041,9.1
585-32-8043,A,Yangon,Normal,Female,Food and beverages,10.51,3,1.5765,33.1065,01/19/2019,18:36,Ewallet,31.53,4.7619,1.5765,8.4
578-58-5979,B,Mandalay,Normal,Male,Sports and travel,,7,21.0595,442.2495,02/23/2019,20:03,Credit card,421.19,4.7619,21.0595,7.6
726-51-2407,C,Naypyitaw,Member,Female,Health and beauty,94.29,7,33.0015,693.0315,01/22/2019,13:43,Ewallet,660.03,4.7619,33.0015,7.5
117-82-6468,C,Naypyitaw,Normal,Female,Food and beverages,69.56,5,17.39,365.19,01/07/2019,13:30,Credit card,347.8,4.7619,17.39,6.5
476-41-3038,A,Yangon,Member,Female,Sports and travel,65.4,7,22.89,480.69,03/22/2019,20:45,Credit card,457.8,4.7619,22.89,5.1
650-17-4119,C,Naypyitaw,Normal,Male,Health and beauty,76.96,4,15.392,323.232,01/09/2019,10:00,Credit card,307.84,4.7619,15.392,4.0
782-66-3905,C,Naypyitaw,Normal,Male,Fashion accessories,91.03,8,36.412,764.652,01/12/2019,12:55,Cash,728.24,4.7619,36.412,4.1
271-37-3241,B,Mandalay,Member,Male,Food and beverages,54.92,2,5.492,115.332,02/10/2019,13:42,Cash,109.84,4.7619,5.492,8.9
531-69-2751,B,Mandalay,Member,Male,Home and lifestyle,39.49,7,13.8215,290.2515,02/16/2019,19:40,Ewallet,276.43,4.7619,13.8215,4.8
677-80-4187,A,Yangon,Normal,Male,Fashion accessories,17.65,5,4.4125,92.6625,01/16/2019,18:20,Cash,88.25,4.7619,4.4125,7.8
103-91-8430,C,Naypyitaw,Member,Female,Fashion accessories,51.73,2,5.173,108.633,01/22/2019,20:09,Cash,103.46,4.7619,5.173,8.9
387-95-4541,C,Naypyitaw,Normal,Male,Electronic accessories,26.82,6,8.046,168.966,02/21/2019,10:41,Ewallet,160.92,4.7619,8.046,9.0
981-19-6010,A,Yangon,Member,Male,Home and lifestyle,27.27,10,13.635,286.335,03/04/2019,14:41,Ewallet,272.7,4.7619,13.635,7.2
865-72-3026,B,Mandalay,Normal,Male,Fashion accessories,24.41,3,3.6615,76.8915,03/12/2019,16:08,Cash,73.23,4.7619,3.6615,5.4
799-16-1176,B,Mandalay,Member,Female,Home and lifestyle,74.35,6,22.305,468.405,03/26/2019,15:24,Cash,446.1,4.7619,22.305,4.2
892-54-3551,A,Yangon,Member,Male,Fashion accessories,47.85,3,7.1775,150.7275,03/04/2019,12:36,Ewallet,143.55,4.7619,7.1775,5.7
740-48-6150,B,Mandalay,Member,Female,Sports and travel,32.4,8,12.96,272.16,03/27/2019,13:55,Credit card,259.2,4.7619,12.96,9.9
967-73-6991,C,Naypyitaw,Member,Male,Health and beauty,76.04,10,38.02,798.42,01/29/2019,20:32,Credit card,760.4,4.7619,38.02,4.7
110-12-2257,A,Yangon,Normal,Male,Electronic accessories,26.97,9,12.1365,254.8665,01/02/2019,10:32,Cash,242.73,4.7619,12.1365,7.0
464-74-6556,A,Yangon,Normal,Male,Home and lifestyle,27.84,8,11.136,233.856,03/11/2019,20:36,Credit card,222.72,4.7619,11.136,5.0
548-65-9972,C,Naypyitaw,Normal,Female,Health and beauty,93.67,7,32.7845,688.4745,01/30/2019,15:32,Cash,655.69,4.7619,32.7845,4.2
455-88-2493,C,Naypyitaw,Member,Male,Fashion accessories,61.54,8,24.616,516.936,03/12/2019,14:12,Ewallet,492.32,4.7619,24.616,8.6
675-41-4789,A,Yangon,Member,Female,Food and beverages,19.85,9,8.9325,187.5825,01/10/2019,20:51,Ewallet,178.65,4.7619,8.9325,5.7
781-28-3676,B,Mandalay,Member,Male,Health and beauty,22.96,5,5.74,120.54,02/17/2019,16:56,Cash,114.8,4.7619,5.74,8.6
242-86-2660,C,Naypyitaw,Normal,Female,Home and lifestyle,86.02,4,17.204,361.284,02/01/2019,11:47,Ewallet,344.08,4.7619,17.204,4.6
272-16-7490,A,Yangon,Normal,Female,Health and beauty,19.18,5,4.795,100.695,03/14/2019,19:17,Ewallet,95.9,4.7619,4.795,5.5
678-98-1680,C,Naypyitaw,Member,Female,Sports and travel,89.48,2,8.948,187.908,01/07/2019,13:31,Ewallet,178.96,4.7619,8.948,4.9
159-19-1351,B,Mandalay,Normal,Female,Electronic accessories,95.94,4,19.188,402.948,01/09/2019,19:35,Credit card,383.76,4.7619,19.188,9.0
253-94-5032,B,Mandalay,Member,Female,Home and lifestyle,33.55,6,10.065,211.365,03/21/2019,15:28,Credit card,201.3,4.7619,10.065,4.8
462-56-9820,B,Mandalay,Member,Male,Home and lifestyle,35.31,7,12.3585,259.5285,03/03/2019,14:16,Credit card,247.17,4.7619,12.3585,6.5
724-92-4651,C,Naypyitaw,Normal,Female,Home and lifestyle,47.52,1,2.376,49.896,02/13/2019,17:55,Credit card,47.52,4.7619,2.376,5.8
525-82-2775,A,Yangon,Member,Male,Sports and travel,22.64,10,11.32,237.72,01/18/2019,15:48,Ewallet,226.4,4.7619,11.32,6.7
104-56-3468,B,Mandalay,Normal,Male,Sports and travel,39.15,10,19.575,411.075,01/24/2019,16:15,Cash,391.5,4.7619,19.575,5.1
154-50-8541,A,Yangon,Member,Male,Sports and travel,85.52,10,42.76,897.96,03/08/2019,13:23,Ewallet,855.2,4.7619,42.76,7.1
174-19-2769,C,Naypyitaw,Member,Male,Home and lifestyle,78.74,5,19.685,413.385,01/20/2019,16:33,Credit card,393.7,4.7619,19.685,8.6
799-99-1775,C,Naypyitaw,Member,Female,Sports and travel,80.65,4,16.13,338.73,03/06/2019,20:58,Cash,322.6,4.7619,16.13,9.2
385-21-3652,A,Yangon,Normal,Male,Sports and travel,49.42,5,12.355,259.455,01/02/2019,15:34,Cash,247.1,4.7619,12.355,9.6
343-94-1482,B,Mandalay,Member,Female,Fashion accessories,35.14,6,10.542,221.382,03/01/2019,12:27,Cash,210.84,4.7619,10.542,4.9
173-26-5300,C,Naypyitaw,Normal,Female,Home and lifestyle,99.51,2,9.951,208.971,01/10/2019,16:14,Ewallet,199.02,4.7619,9.951,4.2
116-16-6093,A,Yangon,Normal,Male,Sports and travel,97.12,1,4.856,101.976,03/14/2019,10:29,Ewallet,97.12,4.7619,4.856,9.5
757-18-9714,A,Yangon,Normal,Male,Food and beverages,67.15,2,6.715,141.015,02/10/2019,15:22,Credit card,134.3,4.7619,6.715,8.3
631-82-4024,A,Yangon,Member,Female,Electronic accessories,83.69,5,20.9225,439.3725,01/04/2019,11:07,Credit card,418.45,4.7619,20.9225,5.2
732-92-7620,C,Naypyitaw,Member,Male,Food and beverages,95.46,8,38.184,801.864,01/11/2019,11:21,Ewallet,763.68,4.7619,38.184,5.2
120-89-2471,A,Yangon,Member,Female,Health and beauty,26.96,7,9.436,198.156,02/03/2019,10:15,Credit card,188.72,4.7619,9.436,7.8
477-60-5807,A,Yangon,Member,Male,Food and beverages,19.99,10,9.995,209.895,03/24/2019,14:44,Ewallet,199.9,4.7619,9.995,4.1
308-12-2985,B,Mandalay,Normal,Male,Home and lifestyle,57.35,7,20.0725,421.5225,02/22/2019,10:25,Cash,401.45,4.7619,20.0725,8.0
743-17-8772,C,Naypyitaw,Member,Male,Sports and travel,58.82,7,20.587,432.327,02/18/2019,14:45,Cash,411.74,4.7619,20.587,4.7
207-33-4032,A,Yangon,Normal,Female,Food and beverages,79.54,5,19.885,417.585,02/26/2019,10:53,Cash,397.7,4.7619,19.885,5.1
656-81-1678,C,Naypyitaw,Member,Male,Fashion accessories,75.04,4,15.008,315.168,03/03/2019,19:31,Credit card,300.16,4.7619,15.008,9.7
531-10-7023,C,Naypyitaw,Member,Male,Sports and travel,73.2,9,32.94,691.74,03/24/2019,14:56,Credit card,658.8,4.7619,32.94,6.0
778-38-6341,B,Mandalay,Normal,Female,Electronic accessories,68.96,7,24.136,506.856,02/19/2019,18:03,Credit card,482.72,4.7619,24.136,8.4
248-82-6965,A,Yangon,Normal,Female,Sports and travel,48.77,1,2.4385,51.2085,01/22/2019,11:18,Ewallet,48.77,4.7619,2.4385,9.7
361-78-7866,A,Yangon,Member,Female,Health and beauty,82.49,8,32.996,692.916,02/28/2019,15:04,Ewallet,659.92,4.7619,32.996,9.0
697-63-5199,C,Naypyitaw,Member,Female,Sports and travel,63.23,1,3.1615,66.3915,02/26/2019,11:34,Credit card,63.23,4.7619,3.1615,9.4
804-46-2892,A,Yangon,Member,Female,Home and lifestyle,72.99,6,21.897,459.837,03/12/2019,16:45,Cash,437.94,4.7619,21.897,8.5
740-66-7447,C,Naypyitaw,Normal,Male,Health and beauty,11.77,6,3.531,74.151,01/23/2019,17:35,Cash,70.62,4.7619,3.531,8.1
689-86-1734,C,Naypyitaw,Normal,Male,Fashion accessories,55.81,3,8.3715,175.8015,02/20/2019,12:46,Ewallet,167.43,4.7619,8.3715,9.1
484-10-7498,C,Naypyitaw,Normal,Female,Food and beverages,37.47,9,16.8615,354.0915,02/28/2019,16:49,Credit card,337.23,4.7619,16.8615,6.2
757-88-7822,A,Yangon,Normal,Male,Food and beverages,38.32,5,9.58,201.18,03/13/2019,14:42,Ewallet,191.6,4.7619,9.58,7.5
813-44-6036,A,Yangon,Member,Male,Fashion accessories,46.01,9,20.7045,434.7945,01/20/2019,10:03,Ewallet,414.09,4.7619,20.7045,9.5
790-96-4057,A,Yangon,Member,Male,Electronic accessories,27.84,9,12.528,263.088,03/29/2019,13:17,Cash,250.56,4.7619,12.528,5.7
479-15-4780,C,Naypyitaw,Member,Male,Health and beauty,75.31,2,7.531,158.151,02/14/2019,11:00,Cash,150.62,4.7619,7.531,7.6
839-77-8464,B,Mandalay,Member,Male,Home and lifestyle,19.1,3,2.865,60.165,01/14/2019,18:22,Credit card,57.3,4.7619,2.865,4.2
261-57-4512,B,Mandalay,Member,Female,Home and lifestyle,52.86,6,15.858,333.018,02/07/2019,18:00,Credit card,317.16,4.7619,15.858,5.0
347-66-8720,B,Mandalay,Member,Male,Sports and travel,46.08,8,18.432,387.072,01/16/2019,15:13,Credit card,368.64,4.7619,18.432,5.7
460-61-4665,C,Naypyitaw,Normal,Male,Electronic accessories,84.6,1,4.23,88.83,03/07/2019,17:36,Credit card,84.6,4.7619,4.23,6.3
930-56-5450,C,Naypyitaw,Normal,Female,Food and beverages,83.26,2,8.326,174.846,03/22/2019,17:53,Cash,166.52,4.7619,8.326,9.7
441-20-7341,A,Yangon,Member,Female,Food and beverages,44.06,5,11.015,231.315,01/13/2019,20:46,Ewallet,220.3,4.7619,11.015,7.6
438-99-9077,C,Naypyitaw,Normal,Female,Food and beverages,45.66,10,22.83,479.43,03/23/2019,19:20,Ewallet,456.6,4.7619,22.83,8.0
268-90-2459,A,Yangon,Member,Female,Fashion accessories,73.79,9,33.2055,697.3155,02/05/2019,11:56,Cash,664.11,4.7619,33.2055,6.4
837-82-7576,C,Naypyitaw,Normal,Male,Fashion accessories,48.6,3,7.29,153.09,02/16/2019,20:37,Cash,145.8,4.7619,7.29,8.8
317-99-6285,B,Mandalay,Member,Female,Health and beauty,77.3,8,30.92,649.32,03/18/2019,20:58,Cash,618.4,4.7619,30.92,6.2
